X,  Y
2.86217e-05, 0.000147265
2.86217e-05, -0.00031726
3.14189e-05, 0.000161648
3.14189e-05, -0.00034823
3.29029e-05, 0.000169277
3.29029e-05, -0.000364655
3.34874e-05, 0.000172281
3.34874e-05, -0.000371123
3.73901e-05, 0.00019234
3.73901e-05, -0.000414303
3.79822e-05, 0.000195383
3.79822e-05, -0.000420852
4.17749e-05, 0.000214869
4.17749e-05, -0.000462787
4.24872e-05, 0.000218528
4.24872e-05, -0.00047066
4.29364e-05, 0.000220835
4.29364e-05, -0.000475625
4.5365e-05, 0.000233308
4.5365e-05, -0.00050246
4.55288e-05, 0.000234149
4.55288e-05, -0.00050427
4.5923e-05, 0.000236173
4.5923e-05, -0.000508623
4.66797e-05, 0.000240059
4.66797e-05, -0.000516982
4.71706e-05, 0.000242579
4.71706e-05, -0.000522404
4.75384e-05, 0.000244468
4.75384e-05, -0.000526465
4.83976e-05, 0.000248879
4.83976e-05, -0.000535952
5.23825e-05, 0.000269331
5.23825e-05, -0.000579933
5.30479e-05, 0.000272745
5.30479e-05, -0.000587274
5.37383e-05, 0.000276287
5.37383e-05, -0.000594889
5.52596e-05, 0.000284092
5.52596e-05, -0.000611666
5.53532e-05, 0.000284572
5.53532e-05, -0.000612699
5.70134e-05, 0.000293087
5.70134e-05, -0.000631001
6.13365e-05, 0.000315252
6.13365e-05, -0.000678627
6.26314e-05, 0.000321888
6.26314e-05, -0.000692883
6.61804e-05, 0.000340072
6.61804e-05, -0.000731934
7.02397e-05, 0.000360858
7.02397e-05, -0.000776556
7.60847e-05, 0.000390764
7.60847e-05, -0.000840722
7.70306e-05, 0.000395601
7.70306e-05, -0.000851095
7.73925e-05, 0.000397452
7.73925e-05, -0.000855064
7.88815e-05, 0.000405064
7.88815e-05, -0.000871386
7.90873e-05, 0.000406117
7.90873e-05, -0.000873642
8.11819e-05, 0.000416821
8.11819e-05, -0.00089659
8.13442e-05, 0.00041765
8.13442e-05, -0.000898367
8.28977e-05, 0.000425587
8.28977e-05, -0.000915375
8.57472e-05, 0.000440139
8.57472e-05, -0.000946552
9.45096e-05, 0.000484836
9.45096e-05, -0.00104223
9.99951e-05, 0.000512777
9.99951e-05, -0.00110198
0.000102434, 0.000525191
0.000102434, -0.00112851
0.000103034, 0.000528244
0.000103034, -0.00113503
0.000106732, 0.000547043
0.000106732, -0.00117518
0.000108859, 0.000557855
0.000108859, -0.00119826
0.000112528, 0.000576484
0.000112528, -0.001238
0.000113008, 0.00057892
0.000113008, -0.00124319
0.000118703, 0.0006078
0.000118703, -0.00130475
0.000121027, 0.000619574
0.000121027, -0.00132982
0.000124329, 0.00063629
0.000124329, -0.0013654
0.00012635, 0.000646514
0.00012635, -0.00138715
0.000126994, 0.000649767
0.000126994, -0.00139406
0.000133646, 0.000683367
0.000133646, -0.00146546
0.00013862, 0.000708448
0.00013862, -0.00151869
0.000148189, 0.000756594
0.000148189, -0.00162069
0.00015417, 0.000786609
0.00015417, -0.00168415
0.00016373, 0.000834448
0.00016373, -0.00178509
0.000171122, 0.000871331
0.000171122, -0.00186272
0.000181311, 0.000921989
0.000181311, -0.00196907
0.000186686, 0.000948631
0.000186686, -0.00202486
0.000191284, 0.000971369
0.000191284, -0.0020724
0.00019172, 0.000973525
0.00019172, -0.0020769
0.000197485, 0.00100197
0.000197485, -0.00213626
0.000200142, 0.00101505
0.000200142, -0.00216351
0.000200637, 0.00101749
0.000200637, -0.00216858
0.000201173, 0.00102012
0.000201173, -0.00217407
0.000206439, 0.001046
0.000206439, -0.00222788
0.000207446, 0.00105094
0.000207446, -0.00223814
0.00020812, 0.00105424
0.00020812, -0.00224501
0.000210991, 0.00106831
0.000210991, -0.0022742
0.000211506, 0.00107083
0.000211506, -0.00227943
0.000213208, 0.00107916
0.000213208, -0.00229669
0.000219425, 0.00110952
0.000219425, -0.00235953
0.000220021, 0.00111243
0.000220021, -0.00236554
0.000220697, 0.00111572
0.000220697, -0.00237234
0.00022362, 0.00112995
0.00022362, -0.00240174
0.000226903, 0.00114591
0.000226903, -0.00243464
0.000227449, 0.00114856
0.000227449, -0.0024401
0.000228588, 0.00115409
0.000228588, -0.00245149
0.000233017, 0.00117556
0.000233017, -0.00249566
0.000241096, 0.00121458
0.000241096, -0.00257571
0.000243515, 0.00122624
0.000243515, -0.00259956
0.00024889, 0.00125207
0.00024889, -0.00265233
0.000253894, 0.00127605
0.000253894, -0.00270119
0.00025438, 0.00127837
0.00025438, -0.00270592
0.00026077, 0.00130887
0.00026077, -0.00276788
0.00026323, 0.00132058
0.00026323, -0.00279161
0.000278655, 0.0013936
0.000278655, -0.00293889
0.000288289, 0.00143883
0.000288289, -0.00302947
0.000293824, 0.00146468
0.000293824, -0.00308101
0.000304333, 0.00151348
0.000304333, -0.00317781
0.00030687, 0.0015252
0.00030687, -0.00320097
0.000319712, 0.00158421
0.000319712, -0.00331692
0.000324551, 0.00160629
0.000324551, -0.00336003
0.000331498, 0.00163784
0.000331498, -0.00342138
0.000332911, 0.00164423
0.000332911, -0.00343377
0.000337146, 0.00166335
0.000337146, -0.00347075
0.000338676, 0.00167025
0.000338676, -0.00348406
0.000340366, 0.00167785
0.000340366, -0.0034987
0.000350977, 0.00172533
0.000350977, -0.00358975
0.000360845, 0.00176909
0.000360845, -0.00367293
0.000363399, 0.00178035
0.000363399, -0.00369423
0.000365387, 0.00178909
0.000365387, -0.00371073
0.0003722, 0.00181895
0.0003722, -0.00376682
0.000375043, 0.00183134
0.000375043, -0.00379001
0.000376733, 0.0018387
0.000376733, -0.00380374
0.000379942, 0.00185263
0.000379942, -0.00382968
0.000389738, 0.00189489
0.000389738, -0.00390785
0.000392583, 0.00190708
0.000392583, -0.00393026
0.000400908, 0.00194256
0.000400908, -0.00399506
0.000403124, 0.00195195
0.000403124, -0.00401211
0.000408976, 0.00197664
0.000408976, -0.00405675
0.000415703, 0.00200483
0.000415703, -0.00410733
0.000416554, 0.00200838
0.000416554, -0.00411367
0.000442619, 0.00211546
0.000442619, -0.00430168
0.000447059, 0.00213337
0.000447059, -0.00433246
0.000450175, 0.00214588
0.000450175, -0.00435385
0.000456997, 0.0021731
0.000456997, -0.00440003
0.000460561, 0.00218722
0.000460561, -0.0044238
0.000467964, 0.00221635
0.000467964, -0.00447238
0.000468465, 0.0022183
0.000468465, -0.00447563
0.000468847, 0.0022198
0.000468847, -0.00447811
0.000471676, 0.00223084
0.000471676, -0.00449634
0.00048001, 0.00226312
0.00048001, -0.00454913
0.000485234, 0.00228316
0.000485234, -0.00458151
0.000489152, 0.0022981
0.000489152, -0.00460543
0.000495, 0.00232023
0.000495, -0.00464054
0.000499399, 0.00233675
0.000499399, -0.00466649
0.000499473, 0.00233703
0.000499473, -0.00466692
0.000531839, 0.0024553
0.000531839, -0.00484553
0.000531949, 0.00245569
0.000531949, -0.00484609
0.000531989, 0.00245584
0.000531989, -0.00484631
0.00053425, 0.00246388
0.00053425, -0.00485799
0.000551611, 0.0025248
0.000551611, -0.00494448
0.000559499, 0.00255197
0.000559499, -0.0049819
0.000574508, 0.00260281
0.000574508, -0.00505001
0.000594558, 0.00266904
0.000594558, -0.00513487
0.00060188, 0.00269276
0.00060188, -0.00516418
0.000616135, 0.00273823
0.000616135, -0.00521875
0.000641436, 0.00281677
0.000641436, -0.00530793
0.000647393, 0.00283488
0.000647393, -0.00532756
0.000656752, 0.00286303
0.000656752, -0.0053574
0.000672946, 0.00291092
0.000672946, -0.00540622
0.000674468, 0.00291537
0.000674468, -0.00541064
0.000678673, 0.00292762
0.000678673, -0.00542267
0.000698394, 0.00298419
0.000698394, -0.0054762
0.000702722, 0.00299642
0.000702722, -0.00548732
0.000712128, 0.00302277
0.000712128, -0.00551077
0.000722343, 0.00305106
0.000722343, -0.00553512
0.000725208, 0.00305893
0.000725208, -0.00554175
0.000734129, 0.00308327
0.000734129, -0.00556185
0.000738076, 0.00309395
0.000738076, -0.00557048
0.000747914, 0.00312039
0.000747914, -0.00559135
0.000751458, 0.00312984
0.000751458, -0.00559864
0.000751717, 0.00313053
0.000751717, -0.00559917
0.000757221, 0.00314513
0.000757221, -0.00561025
0.000801147, 0.00325865
0.000801147, -0.00568967
0.000801937, 0.00326064
0.000801937, -0.00569097
0.000806761, 0.0032728
0.000806761, -0.00569878
0.000808027, 0.00327598
0.000808027, -0.00570081
0.000812041, 0.00328604
0.000812041, -0.00570716
0.000833417, 0.003339
0.000833417, -0.00573934
0.00083689, 0.00334751
0.00083689, -0.00574432
0.000854481, 0.00339026
0.000854481, -0.00576865
0.000861216, 0.00340647
0.000861216, -0.0057776
0.000876999, 0.00344414
0.000876999, -0.00579786
0.000884136, 0.00346104
0.000884136, -0.00580674
0.000898836, 0.00349561
0.000898836, -0.00582457
0.000910385, 0.00352255
0.000910385, -0.00583822
0.000912018, 0.00352635
0.000912018, -0.00584013
0.00091911, 0.00354279
0.00091911, -0.00584838
0.000920648, 0.00354635
0.000920648, -0.00585016
0.000921547, 0.00354843
0.000921547, -0.0058512
0.000922762, 0.00355124
0.000922762, -0.0058526
0.000926774, 0.0035605
0.000926774, -0.00585722
0.000960625, 0.00363799
0.000960625, -0.00589585
0.000979361, 0.0036805
0.000979361, -0.00591742
0.000993382, 0.00371218
0.000993382, -0.00593389
0.00100029, 0.00372775
0.00100029, -0.00594215
0.00100241, 0.00373254
0.00100241, -0.00594471
0.00100737, 0.00374371
0.00100737, -0.00595074
0.00101315, 0.0037567
0.00101315, -0.00595783
0.0010181, 0.00376784
0.0010181, -0.00596398
0.00102688, 0.00378756
0.00102688, -0.00597501
0.00104876, 0.00383663
0.00104876, -0.00600333
0.00105869, 0.00385884
0.00105869, -0.00601654
0.00106111, 0.00386423
0.00106111, -0.00601979
0.00106444, 0.00387167
0.00106444, -0.00602429
0.00107271, 0.00389013
0.00107271, -0.00603557
0.00108618, 0.00392015
0.00108618, -0.00605427
0.00109808, 0.00394661
0.00109808, -0.00607111
0.0011083, 0.0039693
0.0011083, -0.00608582
0.00113168, 0.00402109
0.00113168, -0.00612028
0.00114997, 0.00406145
0.00114997, -0.006148
0.00116821, 0.00410162
0.00116821, -0.00617631
0.00116837, 0.00410197
0.00116837, -0.00617656
0.001169, 0.00410335
0.001169, -0.00617754
0.0012148, 0.00420366
0.0012148, -0.0062514
0.00121683, 0.0042081
0.00121683, -0.00625477
0.00122334, 0.0042223
0.00122334, -0.00626559
0.00123992, 0.0042584
0.00123992, -0.00629349
0.00124398, 0.0042672
0.00124398, -0.00630037
0.00124864, 0.00427733
0.00124864, -0.00630833
0.00125256, 0.00428583
0.00125256, -0.00631505
0.00125684, 0.00429511
0.00125684, -0.0063224
0.00126318, 0.00430887
0.00126318, -0.00633338
0.00127022, 0.00432409
0.00127022, -0.00634561
0.00128389, 0.00435363
0.00128389, -0.0063696
0.00128951, 0.00436577
0.00128951, -0.00637955
0.0013052, 0.00439956
0.0013052, -0.00640756
0.00132027, 0.00443192
0.00132027, -0.00643478
0.00132849, 0.00444956
0.00132849, -0.00644978
0.00132896, 0.00445057
0.00132896, -0.00645064
0.0013295, 0.00445171
0.0013295, -0.00645161
0.00134213, 0.00447874
0.00134213, -0.00647484
0.00134294, 0.00448048
0.00134294, -0.00647634
0.00135081, 0.0044973
0.00135081, -0.00649093
0.00136187, 0.00452087
0.00136187, -0.00651154
0.00138152, 0.00456268
0.00138152, -0.00654856
0.0013876, 0.00457557
0.0013876, -0.0065601
0.00138791, 0.00457623
0.00138791, -0.00656069
0.00139091, 0.00458261
0.00139091, -0.00656642
0.00139796, 0.00459754
0.00139796, -0.00657988
0.00140361, 0.00460949
0.00140361, -0.00659071
0.0014193, 0.00464265
0.0014193, -0.00662098
0.00142198, 0.0046483
0.00142198, -0.00662617
0.00142928, 0.00466368
0.00142928, -0.00664036
0.00145476, 0.00471724
0.00145476, -0.00669031
0.0014635, 0.00473555
0.0014635, -0.00670758
0.00146832, 0.00474564
0.00146832, -0.00671714
0.00147083, 0.00475088
0.00147083, -0.00672212
0.00147637, 0.00476247
0.00147637, -0.00673315
0.00148034, 0.00477074
0.00148034, -0.00674104
0.00149946, 0.00481059
0.00149946, -0.00677933
0.00150257, 0.00481706
0.00150257, -0.00678559
0.00150867, 0.00482974
0.00150867, -0.00679789
0.00152761, 0.004869
0.00152761, -0.00683621
0.00153641, 0.00488719
0.00153641, -0.0068541
0.00156798, 0.00495223
0.00156798, -0.00691868
0.00157399, 0.00496458
0.00157399, -0.00693105
0.00158911, 0.00499556
0.00158911, -0.00696222
0.00159573, 0.00500908
0.00159573, -0.0069759
0.00162745, 0.00507372
0.00162745, -0.00704172
0.00164803, 0.00511543
0.00164803, -0.00708461
0.00165188, 0.00512323
0.00165188, -0.00709266
0.00165576, 0.00513106
0.00165576, -0.00710076
0.00166642, 0.00515258
0.00166642, -0.00712304
0.00170454, 0.00522914
0.00170454, -0.00720289
0.00172726, 0.0052745
0.00172726, -0.00725054
0.00172746, 0.0052749
0.00172746, -0.00725097
0.00172766, 0.0052753
0.00172766, -0.00725139
0.00177603, 0.00537117
0.00177603, -0.0073528
0.00179699, 0.0054124
0.00179699, -0.00739663
0.0018032, 0.00542459
0.0018032, -0.0074096
0.00181134, 0.00544055
0.00181134, -0.00742661
0.0018244, 0.00546609
0.0018244, -0.00745383
0.00188824, 0.00558989
0.00188824, -0.00758592
0.00191626, 0.00564368
0.00191626, -0.00764324
0.00192212, 0.00565489
0.00192212, -0.00765517
0.0019311, 0.00567204
0.0019311, -0.00767341
0.00195586, 0.00571915
0.00195586, -0.00772339
0.00195624, 0.00571989
0.00195624, -0.00772417
0.00196722, 0.00574069
0.00196722, -0.00774618
0.00198353, 0.00577149
0.00198353, -0.00777869
0.0019852, 0.00577466
0.0019852, -0.00778202
0.00201448, 0.00582966
0.00201448, -0.00783977
0.00202215, 0.005844
0.00202215, -0.00785475
0.00202815, 0.00585521
0.00202815, -0.00786645
0.0020352, 0.00586836
0.0020352, -0.00788015
0.00204334, 0.00588352
0.00204334, -0.00789592
0.00205356, 0.00590251
0.00205356, -0.00791562
0.00205688, 0.00590868
0.00205688, -0.00792201
0.00207782, 0.00594741
0.00207782, -0.00796203
0.00208896, 0.00596795
0.00208896, -0.00798316
0.00210901, 0.00600477
0.00210901, -0.00802091
0.00211555, 0.00601676
0.00211555, -0.00803316
0.0021439, 0.00606847
0.0021439, -0.00808578
0.00214453, 0.00606963
0.00214453, -0.00808696
0.00216805, 0.00611228
0.00216805, -0.00813008
0.00218456, 0.00614209
0.00218456, -0.00816008
0.00219566, 0.00616205
0.00219566, -0.0081801
0.00220609, 0.00618079
0.00220609, -0.00819884
0.00224468, 0.00624972
0.00224468, -0.00826739
0.002247, 0.00625383
0.002247, -0.00827145
0.00228695, 0.00632455
0.00228695, -0.00834107
0.00230294, 0.00635268
0.00230294, -0.00836857
0.00238836, 0.00650131
0.00238836, -0.00851213
0.00239061, 0.00650519
0.00239061, -0.00851583
0.00240556, 0.00653093
0.00240556, -0.00854038
0.00241266, 0.00654312
0.00241266, -0.00855197
0.00244213, 0.00659352
0.00244213, -0.00859969
0.00249161, 0.00667745
0.00249161, -0.00867842
0.00251089, 0.00670993
0.00251089, -0.00870863
0.00252125, 0.00672733
0.00252125, -0.00872476
0.0025223, 0.00672908
0.0025223, -0.00872638
0.00252626, 0.00673572
0.00252626, -0.00873252
0.00252983, 0.00674169
0.00252983, -0.00873805
0.00256045, 0.00679281
0.00256045, -0.0087851
0.00256737, 0.00680432
0.00256737, -0.00879565
0.00257735, 0.00682088
0.00257735, -0.0088108
0.00259074, 0.00684306
0.00259074, -0.00883103
0.00259124, 0.00684388
0.00259124, -0.00883178
0.00260967, 0.00687431
0.00260967, -0.00885943
0.00263317, 0.00691294
0.00263317, -0.00889436
0.00263739, 0.00691986
0.00263739, -0.00890059
0.00264277, 0.00692867
0.00264277, -0.00890853
0.00266936, 0.00697209
0.00266936, -0.00894746
0.00268823, 0.00700276
0.00268823, -0.00897483
0.0027004, 0.00702249
0.0027004, -0.00899238
0.00271181, 0.00704093
0.00271181, -0.00900873
0.00273076, 0.00707149
0.00273076, -0.00903573
0.00276309, 0.00712336
0.00276309, -0.00908129
0.00276808, 0.00713133
0.00276808, -0.00908827
0.00277281, 0.00713889
0.00277281, -0.00909487
0.00278595, 0.00715985
0.00278595, -0.00911315
0.00278969, 0.00716581
0.00278969, -0.00911833
0.00283389, 0.00723586
0.00283389, -0.00917899
0.00284904, 0.00725974
0.00284904, -0.00919953
0.00285591, 0.00727055
0.00285591, -0.00920881
0.0028578, 0.00727352
0.0028578, -0.00921136
0.00286226, 0.00728053
0.00286226, -0.00921736
0.00287515, 0.00730074
0.00287515, -0.00923465
0.00290842, 0.00735272
0.00290842, -0.00927888
0.00293861, 0.00739961
0.00293861, -0.00931852
0.00296329, 0.00743776
0.00296329, -0.00935059
0.0029819, 0.00746641
0.0029819, -0.00937457
0.00298754, 0.00747509
0.00298754, -0.00938181
0.00301169, 0.0075121
0.00301169, -0.00941262
0.00301677, 0.00751987
0.00301677, -0.00941907
0.00302059, 0.0075257
0.00302059, -0.0094239
0.00305465, 0.00757757
0.00305465, -0.00946676
0.00309065, 0.00763208
0.00309065, -0.00951149
0.00309161, 0.00763353
0.00309161, -0.00951268
0.00312073, 0.00767739
0.00312073, -0.00954844
0.00312681, 0.00768651
0.00312681, -0.00955586
0.00313856, 0.00770413
0.00313856, -0.00957016
0.00315496, 0.00772866
0.00315496, -0.00959003
0.00316266, 0.00774016
0.00316266, -0.00959932
0.00319699, 0.00779125
0.00319699, -0.00964044
0.00321176, 0.00781315
0.00321176, -0.009658
0.00323017, 0.00784038
0.00323017, -0.00967978
0.00329115, 0.00793003
0.00329115, -0.009751
0.00330553, 0.00795104
0.00330553, -0.00976761
0.00335858, 0.00802823
0.00335858, -0.00982829
0.0033825, 0.00806285
0.0033825, -0.00985537
0.00344031, 0.00814603
0.00344031, -0.0099201
0.00345485, 0.00816686
0.00345485, -0.00993624
0.00346488, 0.0081812
0.00346488, -0.00994733
0.00346698, 0.0081842
0.00346698, -0.00994965
0.003469, 0.0081871
0.003469, -0.00995189
0.00347013, 0.00818871
0.00347013, -0.00995314
0.00351612, 0.00825419
0.00351612, -0.0100036
0.00355457, 0.00830864
0.00355457, -0.0100454
0.00356401, 0.00832198
0.00356401, -0.0100557
0.00357611, 0.00833905
0.00357611, -0.0100687
0.00366463, 0.0084632
0.00366463, -0.0101634
0.00368955, 0.00849793
0.00368955, -0.0101898
0.0037097, 0.00852594
0.0037097, -0.0102111
0.00371068, 0.0085273
0.00371068, -0.0102121
0.00371191, 0.00852901
0.00371191, -0.0102134
0.0037149, 0.00853315
0.0037149, -0.0102166
0.00373995, 0.00856789
0.00373995, -0.0102429
0.00375874, 0.00859388
0.00375874, -0.0102626
0.00377235, 0.00861268
0.00377235, -0.0102769
0.00378069, 0.00862419
0.00378069, -0.0102856
0.0037846, 0.00862958
0.0037846, -0.0102897
0.00383981, 0.00870551
0.00383981, -0.0103472
0.00384893, 0.008718
0.00384893, -0.0103566
0.00387958, 0.00875997
0.00387958, -0.0103884
0.00388071, 0.00876151
0.00388071, -0.0103896
0.00396734, 0.00887952
0.00396734, -0.010479
0.00398548, 0.00890412
0.00398548, -0.0104977
0.00399154, 0.00891233
0.00399154, -0.0105039
0.00401028, 0.00893771
0.00401028, -0.0105232
0.00402186, 0.00895338
0.00402186, -0.0105351
0.0040646, 0.0090111
0.0040646, -0.010579
0.00407252, 0.00902177
0.00407252, -0.0105872
0.00407916, 0.00903072
0.00407916, -0.010594
0.0041255, 0.00909305
0.0041255, -0.0106416
0.00412628, 0.00909409
0.00412628, -0.0106424
0.00412851, 0.00909709
0.00412851, -0.0106447
0.00415691, 0.00913518
0.00415691, -0.0106738
0.00415729, 0.00913569
0.00415729, -0.0106742
0.00416809, 0.00915015
0.00416809, -0.0106853
0.00420738, 0.00920268
0.00420738, -0.0107255
0.00422538, 0.0092267
0.00422538, -0.010744
0.00427605, 0.00929415
0.00427605, -0.0107958
0.00428623, 0.00930768
0.00428623, -0.0108062
0.00429933, 0.00932506
0.00429933, -0.0108196
0.00430428, 0.00933163
0.00430428, -0.0108247
0.00431939, 0.00935166
0.00431939, -0.0108401
0.00435063, 0.00939301
0.00435063, -0.010872
0.00441247, 0.00947461
0.00441247, -0.0109351
0.00444578, 0.00951842
0.00444578, -0.010969
0.00445218, 0.00952683
0.00445218, -0.0109755
0.00445719, 0.0095334
0.00445719, -0.0109806
0.00447195, 0.00955277
0.00447195, -0.0109956
0.00450842, 0.00960054
0.00450842, -0.0110327
0.00455505, 0.00966145
0.00455505, -0.01108
0.00457871, 0.00969229
0.00457871, -0.011104
0.0045966, 0.00971556
0.0045966, -0.0111222
0.00460663, 0.00972861
0.00460663, -0.0111323
0.00461246, 0.00973618
0.00461246, -0.0111382
0.00461833, 0.00974381
0.00461833, -0.0111442
0.00462381, 0.00975093
0.00462381, -0.0111497
0.00462525, 0.00975279
0.00462525, -0.0111512
0.00467086, 0.00981192
0.00467086, -0.0111973
0.00467389, 0.00981583
0.00467389, -0.0112004
0.00467926, 0.00982279
0.00467926, -0.0112058
0.00468976, 0.00983636
0.00468976, -0.0112164
0.00472059, 0.00987617
0.00472059, -0.0112476
0.00472235, 0.00987845
0.00472235, -0.0112494
0.00473096, 0.00988954
0.00473096, -0.011258
0.00473478, 0.00989447
0.00473478, -0.0112619
0.00474357, 0.00990579
0.00474357, -0.0112708
0.0047517, 0.00991626
0.0047517, -0.011279
0.0047705, 0.00994045
0.0047705, -0.0112979
0.00477528, 0.00994661
0.00477528, -0.0113027
0.00478487, 0.00995893
0.00478487, -0.0113124
0.00480984, 0.00999098
0.00480984, -0.0113375
0.00483062, 0.0100176
0.00483062, -0.0113584
0.00483695, 0.0100257
0.00483695, -0.0113648
0.00484343, 0.010034
0.00484343, -0.0113713
0.004867, 0.0100642
0.004867, -0.011395
0.00487549, 0.010075
0.00487549, -0.0114035
0.00490314, 0.0101103
0.00490314, -0.0114313
0.00495482, 0.0101761
0.00495482, -0.0114831
0.00498522, 0.0102146
0.00498522, -0.0115135
0.00499599, 0.0102283
0.00499599, -0.0115243
0.00499967, 0.010233
0.00499967, -0.0115279
0.00501609, 0.0102538
0.00501609, -0.0115443
0.00503656, 0.0102797
0.00503656, -0.0115648
0.00509841, 0.0103577
0.00509841, -0.0116264
0.00513735, 0.0104067
0.00513735, -0.0116652
0.00515066, 0.0104234
0.00515066, -0.0116784
0.00519451, 0.0104783
0.00519451, -0.011722
0.00521284, 0.0105013
0.00521284, -0.0117401
0.00525524, 0.0105542
0.00525524, -0.0117821
0.00526216, 0.0105628
0.00526216, -0.011789
0.00526421, 0.0105654
0.00526421, -0.011791
0.00530625, 0.0106177
0.00530625, -0.0118325
0.00531095, 0.0106235
0.00531095, -0.0118372
0.00532065, 0.0106356
0.00532065, -0.0118468
0.00532287, 0.0106384
0.00532287, -0.011849
0.00533556, 0.0106541
0.00533556, -0.0118615
0.00535562, 0.010679
0.00535562, -0.0118812
0.0053697, 0.0106964
0.0053697, -0.0118951
0.0053935, 0.0107259
0.0053935, -0.0119185
0.00542974, 0.0107706
0.00542974, -0.0119542
0.0054355, 0.0107777
0.0054355, -0.0119598
0.0054356, 0.0107779
0.0054356, -0.0119599
0.0054369, 0.0107795
0.0054369, -0.0119612
0.00544271, 0.0107866
0.00544271, -0.0119669
0.00544909, 0.0107945
0.00544909, -0.0119731
0.00545711, 0.0108044
0.00545711, -0.011981
0.00549205, 0.0108474
0.00549205, -0.0120152
0.00559322, 0.0109713
0.00559322, -0.0121141
0.00561536, 0.0109984
0.00561536, -0.0121356
0.00561826, 0.0110019
0.00561826, -0.0121385
0.00562214, 0.0110066
0.00562214, -0.0121422
0.00562215, 0.0110067
0.00562215, -0.0121422
0.00562867, 0.0110146
0.00562867, -0.0121486
0.0056337, 0.0110207
0.0056337, -0.0121535
0.00567859, 0.0110754
0.00567859, -0.0121971
0.00580518, 0.0112287
0.00580518, -0.0123196
0.00583204, 0.0112611
0.00583204, -0.0123454
0.00583417, 0.0112637
0.00583417, -0.0123475
0.00586732, 0.0113036
0.00586732, -0.0123794
0.00590931, 0.011354
0.00590931, -0.0124197
0.00591145, 0.0113566
0.00591145, -0.0124217
0.00591419, 0.0113598
0.00591419, -0.0124244
0.00591614, 0.0113622
0.00591614, -0.0124262
0.00592656, 0.0113747
0.00592656, -0.0124362
0.00595265, 0.0114059
0.00595265, -0.0124612
0.00595639, 0.0114104
0.00595639, -0.0124648
0.00599427, 0.0114557
0.00599427, -0.012501
0.00607052, 0.0115465
0.00607052, -0.0125736
0.00607173, 0.0115479
0.00607173, -0.0125747
0.00608374, 0.0115622
0.00608374, -0.0125861
0.00616386, 0.0116572
0.00616386, -0.012662
0.00617946, 0.0116756
0.00617946, -0.0126768
0.00622357, 0.0117277
0.00622357, -0.0127184
0.00623128, 0.0117368
0.00623128, -0.0127256
0.00626572, 0.0117773
0.00626572, -0.012758
0.00627, 0.0117824
0.00627, -0.012762
0.00627599, 0.0117894
0.00627599, -0.0127676
0.00635931, 0.0118872
0.00635931, -0.0128457
0.00639223, 0.0119257
0.00639223, -0.0128764
0.00640558, 0.0119413
0.00640558, -0.0128888
0.00643732, 0.0119783
0.00643732, -0.0129183
0.00644095, 0.0119825
0.00644095, -0.0129217
0.00653894, 0.0120964
0.00653894, -0.0130124
0.00655377, 0.0121136
0.00655377, -0.0130261
0.00657713, 0.0121407
0.00657713, -0.0130476
0.00662715, 0.0121985
0.00662715, -0.0130936
0.00666015, 0.0122366
0.00666015, -0.0131238
