X,  Y
0.0125002, 0.0355999
0.012536, 0.0356544
0.0125983, 0.0357492
0.0126751, 0.0358656
0.0126866, 0.0358829
0.0127121, 0.0359215
0.0127133, 0.0359234
0.0127786, 0.036022
0.0127881, 0.0360364
0.0128056, 0.0360627
0.0128316, 0.0361019
0.0128389, 0.0361128
0.0129389, 0.0362632
0.0129738, 0.0363156
0.0130351, 0.0364074
0.0131073, 0.0365153
0.013132, 0.036552
0.0131941, 0.0366445
0.0132832, 0.0367769
0.0132993, 0.0368007
0.0133858, 0.0369287
0.0135307, 0.0371423
0.0135556, 0.0371789
0.013559, 0.037184
0.0135747, 0.037207
0.0135785, 0.0372125
0.0135989, 0.0372425
0.0136128, 0.0372629
0.0136738, 0.0373522
0.0137293, 0.0374334
0.0137659, 0.0374867
0.0137954, 0.0375298
0.0138235, 0.0375706
0.0138491, 0.0376079
0.0138543, 0.0376155
0.0138561, 0.0376182
0.0139504, 0.037755
0.013977, 0.0377935
0.013993, 0.0378166
0.013993, 0.0378167
0.0140179, 0.0378528
0.0140302, 0.0378705
0.0140592, 0.0379123
0.0141103, 0.0379861
0.0141696, 0.0380715
0.0141737, 0.0380773
0.0142086, 0.0381275
0.0142294, 0.0381573
0.0142323, 0.0381615
0.0142674, 0.0382118
0.0143056, 0.0382665
0.0143595, 0.0383436
0.0144009, 0.0384027
0.0144283, 0.0384418
0.0144724, 0.0385046
0.0144739, 0.0385067
0.014503, 0.0385481
0.0145703, 0.0386436
0.0145755, 0.0386511
0.0145939, 0.0386772
0.0145989, 0.0386842
0.0146012, 0.0386875
0.0146101, 0.0387001
0.0146449, 0.0387493
0.014716, 0.0388498
0.0147448, 0.0388904
0.0147641, 0.0389176
0.0148059, 0.0389765
0.0149111, 0.0391241
0.0149136, 0.0391277
0.014924, 0.0391422
0.0149386, 0.0391626
0.0149507, 0.0391796
0.0149539, 0.0391841
0.0149706, 0.0392074
0.0150877, 0.0393709
0.0151108, 0.0394031
0.0151324, 0.039433
0.0152318, 0.0395711
0.0152708, 0.0396251
0.0152938, 0.0396569
0.0153152, 0.0396864
0.0153998, 0.0398032
0.0154017, 0.0398057
0.0154318, 0.0398472
0.0154501, 0.0398723
0.0154755, 0.0399072
0.0154984, 0.0399387
0.0155379, 0.0399929
0.0155641, 0.0400289
0.0155723, 0.04004
0.0156609, 0.0401611
0.0156881, 0.0401982
0.0158974, 0.0404826
0.0159699, 0.0405806
0.0159705, 0.0405814
0.0159823, 0.0405973
0.0159907, 0.0406086
0.0159942, 0.0406134
0.0160082, 0.0406322
0.0160316, 0.0406639
0.016039, 0.0406739
0.0161363, 0.0408046
0.016173, 0.0408538
